Order_ID,Order_Date,Customer_ID,Product_ID,Region_ID,Quantity,Discount_%,Shipping_Cost,Selling_Price,Standard_Cost,Sales_Amount,Cost_Amount
ORD101208,2024-05-05,CUST4700,PROD461,REG5,1,0.08,185,2658,1988,2445.36,1988
ORD101209,2024-04-15,CUST3963,PROD472,REG1,3,0.28,182,4647,2093,10037.52,6279
ORD101210,2024-07-21,CUST6531,PROD794,REG9,4,0.19,476,4751,1623,15393.240000000002,6492
ORD101211,2024-10-25,CUST4945,PROD751,REG9,2,0.12,402,374,1777,658.24,3554
ORD101212,2024-07-03,CUST4607,PROD868,REG9,5,0.29,369,1372,2665,4870.599999999999,13325
ORD101213,2023-07-17,CUST4307,PROD696,REG11,3,0.28,327,1200,1116,2592.0,3348
ORD101214,2024-06-04,CUST5219,PROD222,REG14,2,0.12,487,4915,1871,8650.4,3742
ORD101215,2024-11-18,CUST3560,PROD564,REG20,1,0.11,383,3321,1880,2955.69,1880
ORD101216,2024-04-11,CUST2418,PROD353,REG2,3,0.29,485,2028,2250,4319.639999999999,6750
ORD101217,2024-08-18,CUST3718,PROD264,REG4,3,0.25,373,2208,1401,4968.0,4203
ORD101218,2023-05-19,CUST6015,PROD531,REG15,2,0.14,465,3827,2192,6582.44,4384
ORD101219,2025-10-11,CUST5625,PROD880,REG20,4,0.2,194,1511,2263,4835.2,9052
ORD101220,2023-08-30,CUST1185,PROD250,REG8,2,0.09,232,2121,433,3860.2200000000003,866
ORD101221,2023-11-12,CUST5598,PROD596,REG20,4,0.29,478,1451,2792,4120.84,11168
ORD101222,2024-10-28,CUST3832,PROD412,REG3,5,0.11,133,3339,2616,14858.550000000001,13080
ORD101223,2025-01-02,CUST5207,PROD319,REG3,5,0.04,367,3680,2710,17664.0,13550
ORD101224,2023-05-15,CUST4083,PROD333,REG10,4,0.26,390,701,2078,2074.96,8312
ORD101225,2024-08-01,CUST4409,PROD886,REG11,5,0.18,182,3974,368,16293.400000000001,1840
ORD101226,2025-12-28,CUST3027,PROD643,REG17,4,0.22,348,2033,826,6342.96,3304
ORD101227,2024-03-14,CUST6057,PROD749,REG8,4,0.27,198,2534,383,7399.28,1532
ORD101228,2023-03-18,CUST3451,PROD499,REG3,2,0.23,228,4041,1696,6223.14,3392
ORD101229,2024-02-04,CUST3565,PROD471,REG9,1,0.19,272,522,812,422.82000000000005,812
ORD101230,2024-01-09,CUST6510,PROD262,REG7,5,0.13,348,4493,1904,19544.55,9520
ORD101231,2025-11-01,CUST1351,PROD847,REG20,2,0.25,90,2326,492,3489.0,984
ORD101232,2025-01-27,CUST2993,PROD457,REG2,2,0.05,110,2037,1131,3870.2999999999997,2262
ORD101233,2025-01-18,CUST2147,PROD340,REG4,3,0.28,63,4162,918,8989.92,2754
ORD101234,2025-02-02,CUST5972,PROD820,REG10,5,0.2,492,4530,1457,18120.0,7285
ORD101235,2024-02-21,CUST3920,PROD531,REG7,5,0.11,229,3827,2192,17030.15,10960
ORD101236,2023-07-26,CUST3574,PROD531,REG13,1,0.28,399,3827,2192,2755.44,2192
ORD101237,2023-12-07,CUST3910,PROD634,REG5,5,0.2,306,2814,1464,11256.0,7320
ORD101238,2024-12-21,CUST4479,PROD765,REG14,2,0.08,487,3829,1281,7045.360000000001,2562
ORD101239,2023-11-07,CUST5380,PROD410,REG8,2,0.16,468,1414,1587,2375.52,3174
ORD101240,2024-09-16,CUST2873,PROD211,REG19,3,0.1,352,1576,2624,4255.2,7872
ORD101241,2023-03-24,CUST6921,PROD861,REG12,4,0.14,436,1588,1559,5462.72,6236
ORD101242,2025-10-23,CUST2491,PROD122,REG9,1,0.13,461,3744,2902,3257.28,2902
ORD101243,2025-05-22,CUST5188,PROD506,REG17,1,0.14,264,1500,2160,1290.0,2160
ORD101244,2023-08-24,CUST5644,PROD281,REG18,4,0.16,364,4064,1573,13655.039999999999,6292
ORD101245,2024-01-24,CUST2727,PROD667,REG9,2,0.02,171,4644,1824,9102.24,3648
ORD101246,2024-01-28,CUST3142,PROD528,REG17,1,0.16,158,1161,1544,975.24,1544
ORD101247,2025-01-16,CUST5498,PROD426,REG10,5,0.13,466,2324,2083,10109.4,10415
ORD101248,2023-01-30,CUST6637,PROD623,REG3,5,0.26,106,594,2379,2197.8,11895
ORD101249,2025-09-08,CUST1758,PROD858,REG18,3,0.13,440,1220,1489,3184.2,4467
ORD101250,2024-08-27,CUST1354,PROD761,REG7,3,0.18,403,3059,2489,7525.14,7467
ORD101251,2023-10-10,CUST1566,PROD176,REG11,1,0.29,174,4080,1375,2896.7999999999997,1375
ORD101252,2023-08-26,CUST5902,PROD457,REG17,4,0.05,288,2037,1131,7740.599999999999,4524
ORD101253,2024-12-31,CUST1097,PROD275,REG16,2,0.14,214,1569,1262,2698.68,2524
ORD101254,2023-01-31,CUST4154,PROD305,REG11,4,0.05,98,4436,2045,16856.8,8180
ORD101255,2025-09-04,CUST6920,PROD810,REG15,2,0.12,85,1777,2928,3127.52,5856
ORD101256,2025-07-03,CUST1321,PROD661,REG13,4,0.08,371,1728,1974,6359.04,7896
ORD101257,2023-07-26,CUST3945,PROD694,REG14,4,0.23,194,1881,1906,5793.4800000000005,7624
ORD101258,2025-06-21,CUST3445,PROD286,REG18,2,0.12,51,1016,1225,1788.16,2450
ORD101259,2024-08-05,CUST1689,PROD778,REG15,4,0.01,70,1952,2684,7729.92,10736
ORD101260,2024-04-04,CUST4617,PROD574,REG19,3,0.29,484,3247,2984,6916.11,8952
ORD101261,2023-05-16,CUST4318,PROD884,REG9,3,0.18,411,2964,1104,7291.4400000000005,3312
ORD101262,2025-09-04,CUST5005,PROD465,REG16,5,0.0,453,4145,1014,20725.0,5070
ORD101263,2023-10-11,CUST5315,PROD748,REG2,3,0.21,170,658,1323,1559.46,3969
ORD101264,2025-04-29,CUST3709,PROD422,REG13,1,0.1,348,3891,2849,3501.9,2849
ORD101265,2023-12-17,CUST5905,PROD250,REG6,2,0.03,272,2121,433,4114.74,866
ORD101266,2023-01-17,CUST2504,PROD779,REG18,2,0.03,493,3717,2650,7210.98,5300
ORD101267,2024-02-18,CUST1741,PROD597,REG1,1,0.06,494,4160,1053,3910.3999999999996,1053
ORD101268,2023-01-06,CUST2267,PROD231,REG20,2,0.21,389,1839,2544,2905.6200000000003,5088
ORD101269,2025-02-18,CUST4038,PROD720,REG13,4,0.03,70,708,1023,2747.04,4092
ORD101270,2023-03-28,CUST1440,PROD755,REG10,3,0.08,379,4436,2639,12243.36,7917
ORD101271,2023-07-08,CUST3765,PROD224,REG12,3,0.02,478,659,2219,1937.46,6657
ORD101272,2024-02-24,CUST2288,PROD158,REG17,2,0.27,498,4284,1631,6254.639999999999,3262
ORD101273,2025-12-26,CUST2790,PROD312,REG2,2,0.04,177,2292,2302,4400.639999999999,4604
ORD101274,2023-09-05,CUST5951,PROD380,REG19,3,0.17,60,3223,2329,8025.2699999999995,6987
ORD101275,2025-05-09,CUST3076,PROD488,REG8,3,0.26,444,1372,1088,3045.84,3264
ORD101276,2023-07-26,CUST1964,PROD484,REG2,5,0.11,93,3329,2204,14814.050000000001,11020
ORD101277,2024-02-28,CUST1425,PROD865,REG4,4,0.22,411,2717,2627,8477.04,10508
ORD101278,2024-07-02,CUST1827,PROD849,REG13,2,0.29,442,324,1081,460.08,2162
ORD101279,2024-05-01,CUST3470,PROD579,REG5,5,0.13,465,948,384,4123.8,1920
ORD101280,2023-05-13,CUST6978,PROD840,REG16,3,0.01,62,1934,1000,5743.98,3000
ORD101281,2023-04-25,CUST3503,PROD247,REG6,4,0.18,298,4084,976,13395.52,3904
ORD101282,2024-01-12,CUST6435,PROD238,REG9,1,0.24,353,963,1969,731.88,1969
ORD101283,2025-09-03,CUST4709,PROD452,REG16,5,0.04,139,4332,2534,20793.6,12670
ORD101284,2023-07-30,CUST2867,PROD199,REG6,1,0.15,293,4982,2266,4234.7,2266
ORD101285,2023-05-12,CUST5201,PROD899,REG16,5,0.23,165,3103,2911,11946.550000000001,14555
ORD101286,2023-06-03,CUST6736,PROD310,REG8,3,0.23,171,1601,1808,3698.31,5424
ORD101287,2025-07-08,CUST5244,PROD522,REG16,5,0.22,187,1007,2554,3927.3,12770
ORD101288,2025-08-09,CUST6807,PROD463,REG3,5,0.23,184,1606,483,6183.1,2415
ORD101289,2025-03-16,CUST2326,PROD272,REG7,4,0.16,200,4634,1338,15570.24,5352
ORD101290,2023-05-27,CUST5872,PROD540,REG1,5,0.25,286,4725,1431,17718.75,7155
ORD101291,2024-12-15,CUST5992,PROD739,REG9,1,0.18,290,3499,2166,2869.1800000000003,2166
ORD101292,2023-08-19,CUST3870,PROD707,REG4,2,0.29,484,4849,684,6885.58,1368
ORD101293,2024-03-26,CUST6406,PROD876,REG20,3,0.09,82,4268,2771,11651.640000000001,8313
ORD101294,2025-06-25,CUST6967,PROD728,REG17,1,0.25,377,1964,1793,1473.0,1793
ORD101295,2025-12-08,CUST6094,PROD763,REG8,5,0.18,485,1787,1259,7326.700000000001,6295
ORD101296,2023-04-17,CUST1090,PROD658,REG13,1,0.23,135,2521,772,1941.17,772
ORD101297,2023-04-03,CUST1394,PROD336,REG8,4,0.13,169,1210,1048,4210.8,4192
ORD101298,2025-04-08,CUST5539,PROD569,REG20,3,0.21,353,4186,1938,9920.82,5814
ORD101299,2023-05-20,CUST3078,PROD837,REG20,4,0.23,133,600,1803,1848.0,7212
ORD101300,2023-01-11,CUST6297,PROD365,REG2,2,0.2,178,1159,1563,1854.4,3126
ORD101301,2024-03-23,CUST6435,PROD397,REG10,1,0.19,100,4536,992,3674.1600000000003,992
ORD101302,2025-07-15,CUST1983,PROD205,REG20,5,0.25,246,4629,712,17358.75,3560
ORD101303,2024-01-30,CUST4901,PROD490,REG12,4,0.28,131,2343,779,6747.84,3116
ORD101304,2024-01-13,CUST6798,PROD484,REG15,3,0.27,218,3329,2204,7290.51,6612
ORD101305,2023-12-27,CUST1898,PROD236,REG14,5,0.02,242,1584,1688,7761.599999999999,8440
ORD101306,2024-11-13,CUST1953,PROD269,REG5,3,0.17,240,4491,344,11182.59,1032
ORD101307,2025-10-13,CUST4139,PROD381,REG15,3,0.03,174,3214,795,9352.74,2385
ORD101308,2024-10-03,CUST2090,PROD306,REG6,3,0.2,495,3705,1683,8892.0,5049
ORD101309,2024-07-26,CUST4651,PROD848,REG13,5,0.05,242,1542,1022,7324.5,5110
ORD101310,2025-09-23,CUST1185,PROD735,REG16,5,0.2,483,2574,1622,10296.0,8110
ORD101311,2025-07-11,CUST3573,PROD889,REG2,5,0.27,218,1316,2526,4803.4,12630
ORD101312,2024-01-31,CUST1137,PROD186,REG5,3,0.14,214,635,1618,1638.3,4854
ORD101313,2023-07-05,CUST2485,PROD358,REG8,5,0.29,206,3664,1059,13007.199999999999,5295
ORD101314,2024-01-06,CUST3000,PROD593,REG10,3,0.16,51,3521,2577,8872.92,7731
ORD101315,2024-08-30,CUST1702,PROD854,REG6,5,0.2,222,2206,2798,8824.0,13990
ORD101316,2023-10-09,CUST1572,PROD223,REG19,1,0.28,194,4802,1671,3457.44,1671
ORD101317,2025-11-22,CUST1173,PROD697,REG17,4,0.21,499,4174,1786,13189.84,7144
ORD101318,2023-03-23,CUST1292,PROD289,REG7,1,0.05,176,4686,1982,4451.7,1982
ORD101319,2023-05-28,CUST1788,PROD267,REG16,2,0.02,287,3122,1700,6119.12,3400
ORD101320,2025-08-22,CUST5056,PROD561,REG4,1,0.1,144,1862,2877,1675.8,2877
ORD101321,2025-09-18,CUST4458,PROD592,REG19,4,0.14,171,4974,700,17110.56,2800
ORD101322,2025-08-05,CUST2426,PROD453,REG17,2,0.06,399,672,499,1263.36,998
ORD101323,2024-05-09,CUST6919,PROD731,REG19,4,0.06,164,1898,2294,7136.48,9176
ORD101324,2024-12-23,CUST1206,PROD616,REG17,5,0.11,84,1484,1586,6603.8,7930
ORD101325,2024-12-03,CUST3301,PROD152,REG5,3,0.28,97,3930,233,8488.8,699
ORD101326,2025-10-27,CUST3839,PROD683,REG11,5,0.16,416,2058,1700,8643.6,8500
ORD101327,2025-04-05,CUST6064,PROD750,REG16,4,0.08,305,1118,1020,4114.24,4080
ORD101328,2024-03-09,CUST6449,PROD214,REG10,4,0.2,470,308,2155,985.6,8620
ORD101329,2025-11-23,CUST5519,PROD204,REG19,2,0.08,208,3178,2084,5847.52,4168
ORD101330,2024-07-16,CUST2158,PROD862,REG1,2,0.05,252,3449,2648,6553.099999999999,5296
ORD101331,2023-05-18,CUST3605,PROD607,REG2,1,0.03,66,2001,290,1940.97,290
ORD101332,2024-01-02,CUST3417,PROD144,REG3,3,0.2,195,4305,1754,10332.0,5262
ORD101333,2023-04-16,CUST1125,PROD289,REG10,5,0.19,359,4686,1982,18978.300000000003,9910
ORD101334,2025-03-04,CUST2422,PROD726,REG10,3,0.22,177,1608,2334,3762.7200000000003,7002
ORD101335,2025-11-21,CUST4563,PROD467,REG16,1,0.02,245,4396,1299,4308.08,1299
ORD101336,2024-09-27,CUST1724,PROD698,REG16,4,0.15,215,3810,1496,12954.0,5984
ORD101337,2025-09-13,CUST4145,PROD676,REG20,5,0.02,493,4186,2483,20511.399999999998,12415
ORD101338,2025-08-15,CUST1086,PROD685,REG10,5,0.05,487,4431,1513,21047.25,7565
ORD101339,2025-05-04,CUST4588,PROD489,REG12,3,0.17,405,2492,877,6205.08,2631
ORD101340,2023-03-19,CUST4770,PROD166,REG8,4,0.27,59,1716,1199,5010.72,4796
ORD101341,2023-07-28,CUST6369,PROD896,REG20,3,0.06,156,1835,238,5174.7,714
ORD101342,2023-01-08,CUST3757,PROD607,REG9,3,0.3,131,2001,290,4202.099999999999,870
ORD101343,2025-01-06,CUST5123,PROD698,REG3,5,0.21,108,3810,1496,15049.5,7480
ORD101344,2023-08-15,CUST6557,PROD619,REG8,4,0.26,269,897,883,2655.12,3532
ORD101345,2023-06-24,CUST5114,PROD444,REG15,4,0.2,186,4832,1565,15462.400000000001,6260
ORD101346,2023-03-22,CUST6232,PROD151,REG20,5,0.24,137,462,2720,1755.6,13600
ORD101347,2025-12-16,CUST4247,PROD225,REG20,4,0.04,136,1308,351,5022.72,1404
ORD101348,2023-08-26,CUST5302,PROD879,REG20,3,0.18,73,2720,1151,6691.200000000001,3453
ORD101349,2025-11-15,CUST1927,PROD740,REG18,3,0.1,308,3662,569,9887.4,1707
ORD101350,2023-07-06,CUST1661,PROD615,REG19,1,0.14,256,2310,2607,1986.6,2607
ORD101351,2024-09-21,CUST5397,PROD321,REG16,4,0.27,269,3975,1672,11607.0,6688
ORD101352,2025-10-10,CUST3770,PROD325,REG17,4,0.13,215,4487,1638,15614.76,6552
ORD101353,2025-03-25,CUST3558,PROD219,REG8,3,0.18,465,4044,2094,9948.240000000002,6282
ORD101354,2024-09-05,CUST1652,PROD287,REG9,3,0.26,150,3035,2260,6737.7,6780
ORD101355,2025-06-10,CUST3325,PROD270,REG17,4,0.06,294,4653,724,17495.28,2896
ORD101356,2023-06-27,CUST5077,PROD460,REG12,4,0.2,111,4154,2868,13292.800000000001,11472
ORD101357,2025-09-11,CUST1365,PROD196,REG5,4,0.1,286,4230,523,15228.0,2092
ORD101358,2023-10-07,CUST3552,PROD783,REG6,5,0.11,336,867,2280,3858.15,11400
ORD101359,2025-03-08,CUST5541,PROD368,REG14,4,0.01,402,3961,2263,15685.56,9052
ORD101360,2025-12-13,CUST2095,PROD513,REG3,3,0.12,278,4096,1608,10813.44,4824
ORD101361,2023-03-08,CUST1455,PROD349,REG2,1,0.26,273,3688,2834,2729.12,2834
ORD101362,2024-06-27,CUST3160,PROD887,REG19,3,0.1,444,2517,301,6795.900000000001,903
ORD101363,2024-06-03,CUST4766,PROD265,REG20,2,0.29,460,3258,2253,4626.36,4506
ORD101364,2024-05-13,CUST5528,PROD290,REG12,4,0.12,275,4264,1635,15009.28,6540
ORD101365,2025-08-03,CUST5326,PROD472,REG13,5,0.07,134,4647,2093,21608.55,10465
ORD101366,2024-12-27,CUST3609,PROD217,REG13,2,0.3,339,3456,753,4838.4,1506
ORD101367,2025-12-05,CUST3281,PROD122,REG9,2,0.24,178,3744,2902,5690.88,5804
ORD101368,2025-11-24,CUST3617,PROD316,REG9,5,0.01,91,3915,1568,19379.25,7840
ORD101369,2023-07-08,CUST4680,PROD482,REG5,5,0.25,155,2260,1023,8475.0,5115
ORD101370,2025-08-04,CUST4759,PROD238,REG17,3,0.1,473,963,1969,2600.1,5907
ORD101371,2023-05-16,CUST2887,PROD130,REG12,4,0.09,389,3928,390,14297.92,1560
ORD101372,2024-06-29,CUST1071,PROD652,REG7,2,0.12,493,3269,939,5753.44,1878
ORD101373,2025-03-03,CUST3911,PROD325,REG10,4,0.02,74,4487,1638,17589.04,6552
ORD101374,2024-07-08,CUST3955,PROD668,REG4,3,0.11,75,881,949,2352.27,2847
ORD101375,2025-06-12,CUST6205,PROD641,REG12,4,0.21,459,1093,496,3453.88,1984
ORD101376,2025-08-03,CUST6292,PROD207,REG17,2,0.06,99,1399,1027,2630.12,2054
ORD101377,2024-06-08,CUST1025,PROD307,REG8,4,0.24,197,4520,494,13740.8,1976
ORD101378,2023-06-23,CUST1873,PROD451,REG14,4,0.25,100,3942,1685,11826.0,6740
ORD101379,2024-09-28,CUST3017,PROD595,REG18,3,0.08,322,3606,2501,9952.560000000001,7503
ORD101380,2023-07-26,CUST6534,PROD455,REG3,2,0.14,251,4629,1999,7961.88,3998
ORD101381,2025-08-06,CUST4642,PROD693,REG7,5,0.12,462,2469,1938,10863.6,9690
ORD101382,2023-04-14,CUST3899,PROD747,REG6,1,0.28,173,1867,1654,1344.24,1654
ORD101383,2025-11-29,CUST3419,PROD304,REG2,5,0.25,203,3504,1111,13140.0,5555
ORD101384,2025-11-12,CUST1916,PROD565,REG2,5,0.23,400,2648,1084,10194.800000000001,5420
ORD101385,2023-10-17,CUST4512,PROD673,REG1,1,0.21,243,1510,2153,1192.9,2153
ORD101386,2024-07-20,CUST4554,PROD476,REG18,5,0.0,142,3436,2054,17180.0,10270
ORD101387,2025-08-21,CUST4317,PROD254,REG4,5,0.13,273,813,2200,3536.55,11000
ORD101388,2025-04-17,CUST2577,PROD861,REG12,4,0.29,393,1588,1559,4509.92,6236
ORD101389,2024-02-15,CUST3365,PROD675,REG4,3,0.07,278,2689,1328,7502.3099999999995,3984
ORD101390,2025-05-31,CUST5842,PROD608,REG9,1,0.05,290,1658,2328,1575.1,2328
ORD101391,2025-06-04,CUST5125,PROD813,REG14,4,0.28,342,3015,661,8683.199999999999,2644
ORD101392,2024-02-28,CUST1060,PROD776,REG20,2,0.12,351,4433,2846,7802.08,5692
ORD101393,2023-06-04,CUST2827,PROD271,REG5,5,0.1,436,3455,2083,15547.5,10415
ORD101394,2023-05-31,CUST1566,PROD170,REG15,1,0.21,203,2972,1264,2347.88,1264
ORD101395,2023-07-31,CUST3307,PROD179,REG11,3,0.19,282,3903,213,9484.29,639
ORD101396,2025-05-30,CUST3830,PROD165,REG17,5,0.01,226,601,2578,2974.95,12890
ORD101397,2025-01-24,CUST2222,PROD142,REG3,5,0.11,120,4831,2495,21497.95,12475
ORD101398,2024-06-24,CUST5191,PROD668,REG7,1,0.08,403,881,949,810.52,949
ORD101399,2024-12-01,CUST4680,PROD333,REG15,5,0.27,488,701,2078,2558.65,10390
ORD101400,2023-06-21,CUST2848,PROD530,REG6,3,0.01,477,3165,1485,9400.05,4455
ORD101401,2024-01-06,CUST1844,PROD700,REG4,4,0.2,207,3659,2778,11708.800000000001,11112
ORD101402,2025-07-01,CUST6439,PROD701,REG14,2,0.22,195,2951,1794,4603.56,3588
ORD101403,2025-03-12,CUST6264,PROD629,REG17,1,0.03,80,3632,1442,3523.04,1442
ORD101404,2023-09-13,CUST4239,PROD585,REG6,4,0.13,472,1295,1003,4506.6,4012
ORD101405,2025-09-16,CUST3789,PROD503,REG18,3,0.01,392,1231,2019,3656.07,6057
ORD101406,2024-11-06,CUST1069,PROD319,REG11,4,0.15,137,3680,2710,12512.0,10840
ORD101407,2025-05-13,CUST3554,PROD294,REG19,5,0.08,231,3136,2389,14425.6,11945
ORD101408,2024-02-20,CUST2073,PROD668,REG17,5,0.3,226,881,949,3083.5,4745
ORD101409,2023-11-25,CUST6191,PROD455,REG2,5,0.23,268,4629,1999,17821.65,9995
ORD101410,2025-07-06,CUST3805,PROD228,REG7,5,0.19,344,4760,2193,19278.0,10965
ORD101411,2025-08-19,CUST2494,PROD429,REG13,4,0.29,452,4847,2474,13765.48,9896
ORD101412,2025-04-03,CUST2431,PROD207,REG15,2,0.18,241,1399,1027,2294.36,2054
ORD101413,2023-09-06,CUST5615,PROD450,REG6,5,0.29,331,1854,1903,6581.7,9515
ORD101414,2025-01-14,CUST5536,PROD539,REG5,2,0.17,456,1561,271,2591.2599999999998,542
ORD101415,2023-11-04,CUST5037,PROD107,REG6,1,0.28,189,1468,2382,1056.96,2382
ORD101416,2024-07-26,CUST6912,PROD285,REG12,3,0.14,496,4736,1136,12218.88,3408
ORD101417,2025-03-08,CUST2953,PROD728,REG5,5,0.13,474,1964,1793,8543.4,8965
ORD101418,2025-09-27,CUST4089,PROD803,REG9,5,0.1,391,1354,593,6093.0,2965
ORD101419,2025-01-30,CUST2096,PROD170,REG9,2,0.18,218,2972,1264,4874.08,2528
ORD101420,2023-10-20,CUST3016,PROD534,REG15,4,0.17,407,1076,2934,3572.3199999999997,11736
ORD101421,2024-02-14,CUST6317,PROD326,REG11,2,0.01,114,3641,2383,7209.18,4766
ORD101422,2023-07-17,CUST4597,PROD590,REG12,2,0.08,445,3295,531,6062.8,1062
ORD101423,2023-03-21,CUST6509,PROD651,REG3,3,0.1,331,776,1534,2095.2000000000003,4602
ORD101424,2023-05-17,CUST6585,PROD183,REG19,1,0.02,69,1365,1497,1337.7,1497
ORD101425,2023-08-01,CUST2126,PROD870,REG11,1,0.05,184,3387,1201,3217.6499999999996,1201
ORD101426,2024-09-10,CUST3265,PROD802,REG11,5,0.25,228,3176,2987,11910.0,14935
ORD101427,2025-08-17,CUST2827,PROD110,REG19,1,0.12,491,3975,1963,3498.0,1963
ORD101428,2023-06-15,CUST2059,PROD157,REG8,1,0.15,196,4931,321,4191.349999999999,321
ORD101429,2024-03-05,CUST2226,PROD476,REG5,3,0.24,442,3436,2054,7834.08,6162
ORD101430,2023-05-01,CUST1657,PROD815,REG5,2,0.29,444,4558,2268,6472.36,4536
ORD101431,2023-11-27,CUST3062,PROD205,REG2,4,0.19,78,4629,712,14997.960000000001,2848
ORD101432,2025-12-27,CUST1767,PROD717,REG18,4,0.08,339,980,780,3606.4,3120
ORD101433,2024-09-11,CUST4037,PROD623,REG12,4,0.06,171,594,2379,2233.44,9516
ORD101434,2023-02-06,CUST5367,PROD717,REG2,4,0.02,141,980,780,3841.6,3120
ORD101435,2025-08-21,CUST3123,PROD619,REG13,1,0.14,477,897,883,771.42,883
ORD101436,2025-04-24,CUST1013,PROD825,REG5,3,0.28,142,2782,1250,6009.12,3750
ORD101437,2025-03-07,CUST2717,PROD311,REG15,1,0.2,81,4487,1304,3589.6000000000004,1304
ORD101438,2023-10-13,CUST1057,PROD770,REG1,3,0.06,264,3974,2396,11206.679999999998,7188
ORD101439,2025-06-05,CUST2021,PROD401,REG17,2,0.16,198,3629,2231,6096.719999999999,4462
ORD101440,2023-08-08,CUST6350,PROD321,REG16,2,0.09,318,3975,1672,7234.5,3344
ORD101441,2025-10-27,CUST5579,PROD395,REG4,4,0.1,83,2451,732,8823.6,2928
ORD101442,2023-08-04,CUST4373,PROD258,REG1,2,0.06,251,4254,2904,7997.5199999999995,5808
ORD101443,2024-11-11,CUST4599,PROD119,REG11,3,0.21,216,3817,1387,9046.29,4161
ORD101444,2023-10-20,CUST4200,PROD741,REG3,4,0.13,483,2331,803,8111.88,3212
ORD101445,2023-02-12,CUST3728,PROD361,REG9,1,0.16,55,1844,735,1548.96,735
ORD101446,2024-11-23,CUST2756,PROD483,REG20,3,0.14,74,4429,642,11426.82,1926
ORD101447,2025-08-16,CUST1794,PROD177,REG3,3,0.17,50,3698,795,9208.02,2385
ORD101448,2023-04-24,CUST3109,PROD509,REG11,1,0.2,433,4190,2586,3352.0,2586
ORD101449,2025-07-09,CUST6072,PROD444,REG2,4,0.13,489,4832,1565,16815.36,6260
ORD101450,2023-08-25,CUST1054,PROD201,REG18,5,0.21,321,4668,730,18438.600000000002,3650
ORD101451,2024-10-14,CUST1306,PROD136,REG8,3,0.2,468,2570,839,6168.0,2517
ORD101452,2023-06-07,CUST1628,PROD319,REG1,5,0.27,260,3680,2710,13432.0,13550
ORD101453,2025-06-26,CUST6188,PROD582,REG10,3,0.17,239,4836,2022,12041.64,6066
ORD101454,2025-08-18,CUST2879,PROD733,REG1,5,0.01,137,3119,2839,15439.05,14195
ORD101455,2025-05-02,CUST5296,PROD298,REG7,4,0.2,168,2246,2776,7187.200000000001,11104
ORD101456,2025-06-04,CUST5192,PROD549,REG6,5,0.2,121,3536,1410,14144.0,7050
ORD101457,2023-03-01,CUST3465,PROD419,REG2,2,0.13,415,3751,522,6526.74,1044
ORD101458,2024-02-05,CUST5845,PROD884,REG10,2,0.1,175,2964,1104,5335.2,2208
ORD101459,2025-04-07,CUST1410,PROD226,REG11,2,0.2,193,1769,617,2830.4,1234
ORD101460,2024-04-20,CUST1612,PROD787,REG12,3,0.08,255,2124,2498,5862.240000000001,7494
ORD101461,2024-10-16,CUST1608,PROD111,REG4,2,0.19,62,3418,2132,5537.160000000001,4264
ORD101462,2025-04-24,CUST6487,PROD599,REG18,1,0.13,119,3391,1373,2950.17,1373
ORD101463,2025-07-12,CUST3341,PROD819,REG6,5,0.22,253,1547,1229,6033.3,6145
ORD101464,2024-09-29,CUST5898,PROD771,REG10,5,0.18,480,1770,2183,7257.000000000001,10915
ORD101465,2024-10-10,CUST2299,PROD373,REG19,2,0.25,395,2095,892,3142.5,1784
ORD101466,2023-08-01,CUST6778,PROD161,REG11,5,0.07,205,510,1806,2371.5,9030
ORD101467,2025-09-16,CUST3328,PROD115,REG2,4,0.15,248,1511,1043,5137.4,4172
ORD101468,2025-03-14,CUST5700,PROD855,REG17,4,0.27,346,1905,757,5562.599999999999,3028
ORD101469,2023-05-08,CUST6401,PROD891,REG13,2,0.14,163,1202,2016,2067.44,4032
ORD101470,2025-08-09,CUST2970,PROD344,REG5,5,0.14,346,3515,2369,15114.5,11845
ORD101471,2023-08-05,CUST1193,PROD686,REG12,2,0.19,200,2541,981,4116.42,1962
ORD101472,2024-12-11,CUST6006,PROD803,REG10,3,0.01,397,1354,593,4021.38,1779
ORD101473,2023-01-20,CUST3604,PROD657,REG10,5,0.01,416,3628,493,17958.6,2465
ORD101474,2025-12-19,CUST2797,PROD397,REG18,1,0.08,80,4536,992,4173.12,992
ORD101475,2024-11-05,CUST1697,PROD187,REG11,1,0.16,266,3646,2123,3062.64,2123
ORD101476,2024-12-14,CUST4912,PROD177,REG20,5,0.09,435,3698,795,16825.9,3975
ORD101477,2025-01-08,CUST5138,PROD335,REG4,5,0.16,417,2263,2690,9504.6,13450
ORD101478,2024-07-10,CUST2807,PROD711,REG19,1,0.08,358,3044,2115,2800.48,2115
ORD101479,2023-07-16,CUST1013,PROD740,REG1,4,0.13,490,3662,569,12743.76,2276
ORD101480,2025-07-24,CUST5114,PROD701,REG19,1,0.2,481,2951,1794,2360.8,1794
ORD101481,2024-11-08,CUST5146,PROD125,REG16,4,0.12,305,2359,379,8303.68,1516
ORD101482,2024-05-18,CUST4463,PROD189,REG18,4,0.14,253,4066,461,13987.039999999999,1844
ORD101483,2025-01-07,CUST3351,PROD231,REG7,2,0.0,446,1839,2544,3678.0,5088
